codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_tipo,ocorrencia_tipo_categoria,ocorrencia_tipo_icao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_horario,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_dia_extracao,ocorrencia_datahora,ocorrencia_datahora
201105285131232,INCIDENTE,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBJR,2011-05-28,13:20:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/05/28 13:20,2011/05/28 13:20
201104247938466,INCIDENTE,OUTROS,OUTROS,OTHR,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBJR,2011-04-24,14:17:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/04/24 14:17,2011/04/24 14:17
201101068333661,INCIDENTE,VAZAMENTO DE COMBUSTÍVEL,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,****,2011-01-06,19:58:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/01/06 19:58,2011/01/06 19:58
201106177393162,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,****,2011-06-17,13:16:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/06/17 13:16,2011/06/17 13:16
201109102179662,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBJR,2011-09-10,20:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/09/10 20:00,2011/09/10 20:00
201109104280788,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-22.9700,-43.2917,RIO DE JANEIRO,RJ,BRASIL,****,2011-09-10,23:30:00,NULL,FINALIZADA,A-561/CENIPA/2011,SIM,2016-03-18,2,1,NÃO,2019-01-30,2011/09/10 23:30,2011/09/10 23:30
201108221370417,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-23.0081,-43.2279,RIO DE JANEIRO,RJ,BRASIL,****,2011-08-22,16:30:00,NULL,FINALIZADA,A-622/CENIPA/2014,SIM,2015-08-21,0,1,NÃO,2019-01-30,2011/08/22 16:30,2011/08/22 16:30
201002078611033,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-17.1044,54.4922,ITIQUIRA,MT,BRASIL,****,2010-02-07,11:30:00,NULL,FINALIZADA,A-032/CENIPA/2011,SIM,2011-07-21,1,1,NÃO,2019-01-30,2010/02/07 11:30,2010/02/07 11:30
201102193318187,ACIDENTE,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-17.1778,-54.1533,ITIQUIRA,MT,BRASIL,****,2011-02-19,11:30:00,NULL,FINALIZADA,ENCERRADA NO RAI,NÃO,NULL,0,1,NÃO,2019-01-30,2011/02/19 11:30,2011/02/19 11:30
200901134592140,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-13.8808,-52.4742,CAPÃO DO LEÃO,RS,BRASIL,****,2009-01-13,19:50:00,NULL,FINALIZADA,A-060/CENIPA/2011,SIM,2011-08-29,3,1,NÃO,2019-01-30,2009/01/13 19:50,2009/01/13 19:50
201110177543436,INCIDENTE GRAVE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-14.3106,-49.1563,CAMPINORTE,GO,BRASIL,****,2011-10-17,17:00:00,NULL,ATIVA,IG-505/CENIPA/2018,NÃO,NULL,0,1,NÃO,2019-01-30,2011/10/17 17:00,2011/10/17 17:00
201111099550339,INCIDENTE,COM PARA-BRISAS / JANELA / PORTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-19.0220,-40.5296,SÃO GABRIEL DA PALHA,ES,BRASIL,****,2011-11-09,19:42:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/11/09 19:42,2011/11/09 19:42
201001109069046,INCIDENTE GRAVE,FOGO EM VOO,FOGO/FUMAÇA (SEM IMPACTO),F-NI,-15.2403,-59.3542,CASCAVEL,PR,BRASIL,****,2010-01-10,23:15:00,NULL,FINALIZADA,I-004/CENIPA/2011,SIM,2011-06-30,2,1,NÃO,2019-01-30,2010/01/10 23:15,2010/01/10 23:15
201112219583174,ACIDENTE,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-7.0348,-55.4199,NOVO PROGRESSO,PA,BRASIL,****,2011-12-21,16:50:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/12/21 16:50,2011/12/21 16:50
201105291550091,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-7.6081,-43.0255,ITAUEIRA,PI,BRASIL,****,2011-05-29,14:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/05/29 14:00,2011/05/29 14:00
201107014787762,ACIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,OUTROS,OTHR,0.8033,-55.9050,ÓBIDOS,PA,BRASIL,****,2011-07-01,19:25:00,NULL,FINALIZADA,A-104/CENIPA/2012,SIM,2012-09-20,5,1,NÃO,2019-01-30,2011/07/01 19:25,2011/07/01 19:25
201104105225819,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-11.4220,-58.7622,JUÍNA,MT,BRASIL,****,2011-04-10,13:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/04/10 13:00,2011/04/10 13:00
201102172100321,INCIDENTE,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,RE,-20.3384,-40.2940,VILA VELHA,ES,BRASIL,####,2011-02-17,11:35:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,SIM,2019-01-30,2011/02/17 11:35,2011/02/17 11:35
201009306769919,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-5.6178,-47.5697,IMPERATRIZ,MA,BRASIL,****,2010-09-30,11:37:00,NULL,FINALIZADA,A-040/CENIPA/2011,SIM,2011-07-21,2,1,NÃO,2019-01-30,2010/09/30 11:37,2010/09/30 11:37
201110308621692,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-0.7333,-56.1000,ORIXIMINÁ,PA,BRASIL,****,2011-10-30,19:10:00,NULL,ATIVA,A-589/CENIPA/2018,NÃO,NULL,0,1,NÃO,2019-01-30,2011/10/30 19:10,2011/10/30 19:10
201103065304082,INCIDENTE GRAVE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-20.2581,-40.2864,VITÓRIA,ES,BRASIL,****,2011-03-06,12:00:00,NULL,FINALIZADA,IG-621/CENIPA/2014,SIM,2015-04-24,3,1,NÃO,2019-01-30,2011/03/06 12:00,2011/03/06 12:00
201101107353056,INCIDENTE,OUTROS,OUTROS,OTHR,-20.3202,-40.3222,VITÓRIA,ES,BRASIL,****,2011-01-10,14:15:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/01/10 14:15,2011/01/10 14:15
201103243109303,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-20.3202,-40.3222,VITÓRIA,ES,BRASIL,SBVT,2011-03-24,21:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/03/24 21:30,2011/03/24 21:30
201105048456794,INCIDENTE,F.O.D.,OUTROS,OTHR,-20.3202,-40.3222,VITÓRIA,ES,BRASIL,SBVT,2011-05-04,18:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/05/04 18:30,2011/05/04 18:30
201107264839175,INCIDENTE,F.O.D.,OUTROS,OTHR,-20.3202,-40.3222,VITÓRIA,ES,BRASIL,SBVT,2011-07-26,10:02:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/07/26 10:02,2011/07/26 10:02
201103133906030,INCIDENTE GRAVE,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-3.3990,-44.3543,ITAPECURU MIRIM,MA,BRASIL,****,2011-03-13,14:00:00,NULL,FINALIZADA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2011/03/13 14:00,2011/03/13 14:00
201101054051944,ACIDENTE,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-13.5644,-38.9389,CAIRU,BA,BRASIL,SDLO,2011-01-05,19:40:00,NULL,ATIVA,A-584/CENIPA/2016,NÃO,NULL,0,1,NÃO,2019-01-30,2011/01/05 19:40,2011/01/05 19:40
201111277809762,INCIDENTE GRAVE,PERDA DE COMPONENTE EM VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-27.6703,-48.5525,FLORIANÓPOLIS,SC,BRASIL,****,2011-11-27,12:00:00,NULL,FINALIZADA,IG-549/CENIPA/2016,SIM,2016-12-01,0,1,NÃO,2019-01-30,2011/11/27 12:00,2011/11/27 12:00
201102059370656,ACIDENTE,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,LALT,-4.4761,-47.6303,ITINGA DO MARANHÃO,MA,BRASIL,****,2011-02-05,13:30:00,NULL,FINALIZADA,A-167/CENIPA/2013,SIM,2013-11-29,3,1,NÃO,2019-01-30,2011/02/05 13:30,2011/02/05 13:30
201101304294818,ACIDENTE,VOO CONTROLADO CONTRA O TERRENO,VOO CONTROLADO CONTRA O TERRENO,CFIT,-3.9436,-50.7628,PACAJÁ,PA,BRASIL,****,2011-01-30,15:10:00,NULL,FINALIZADA,A-039/CENIPA/2013,SIM,2013-08-22,4,1,NÃO,2019-01-30,2011/01/30 15:10,2011/01/30 15:10
201108294097230,ACIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-6.3478,-39.2986,IGUATU,CE,BRASIL,SNIG,2011-08-29,10:20:00,NULL,FINALIZADA,A-094/CENIPA/2012,SIM,2012-08-07,5,1,SIM,2019-01-30,2011/08/29 10:20,2011/08/29 10:20
201108153193997,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,8.9122,35.5839,NOVO LINO,AL,BRASIL,****,2011-08-15,19:00:00,NULL,FINALIZADA,A-508/CENIPA/2016,SIM,2016-07-07,1,1,NÃO,2019-01-30,2011/08/15 19:00,2011/08/15 19:00
201108202738626,ACIDENTE,PANE SECA,COMBUSTÍVEL,FUEL,-18.9003,-57.3811,MIRANDA,MS,BRASIL,****,2011-08-20,20:00:00,NULL,ATIVA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2011/08/20 20:00,2011/08/20 20:00
201105312816189,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-1.3966,-48.8718,PONTA DE PEDRAS,PA,BRASIL,****,2011-05-31,20:30:00,NULL,ATIVA,IG-585/CENIPA/2018,NÃO,NULL,0,1,NÃO,2019-01-30,2011/05/31 20:30,2011/05/31 20:30
201103065193951,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-16.0294,-48.6611,CORUMBÁ DE GOIÁS,GO,BRASIL,****,2011-03-06,18:00:00,NULL,FINALIZADA,A-066/CENIPA/2013,SIM,2013-10-10,4,1,NÃO,2019-01-30,2011/03/06 18:00,2011/03/06 18:00
201104191722786,ACIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-23.1817,-46.9436,BAURU,SP,BRASIL,SBBU,2011-04-19,13:35:00,NULL,FINALIZADA,A-008/CENIPA/2013,SIM,2013-07-18,2,1,SIM,2019-01-30,2011/04/19 13:35,2011/04/19 13:35
201101059814500,INCIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-22.3251,-49.0830,BAURU,SP,BRASIL,SBBU,2011-01-05,22:06:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/01/05 22:06,2011/01/05 22:06
201110033416272,INCIDENTE,PERDA DE COMPONENTE NO SOLO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-20.9498,-48.4774,BEBEDOURO,SP,BRASIL,SDBB,2011-10-03,20:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/10/03 20:00,2011/10/03 20:00
201112239444308,INCIDENTE GRAVE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-20.9498,-48.4774,BEBEDOURO,SP,BRASIL,SDBB,2011-12-23,20:40:00,NULL,ATIVA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2011/12/23 20:40,2011/12/23 20:40
201004121481843,ACIDENTE,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-7.9592,-53.2669,REDENÇÃO,PA,BRASIL,****,2010-04-12,19:30:00,NULL,FINALIZADA,A-069/CENIPA/2011,SIM,2011-08-29,1,1,NÃO,2019-01-30,2010/04/12 19:30,2010/04/12 19:30
201111191175741,INCIDENTE GRAVE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-19.9375,-43.9265,BELO HORIZONTE,MG,BRASIL,SBBH,2011-11-19,14:50:00,NULL,ATIVA,IG-526/CENIPA/2016,NÃO,NULL,0,1,NÃO,2019-01-30,2011/11/19 14:50,2011/11/19 14:50
201101261059137,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-19.9375,-43.9265,BELO HORIZONTE,MG,BRASIL,****,2011-01-26,15:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/01/26 15:30,2011/01/26 15:30
201112296563958,INCIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,OUTROS,OTHR,-19.9375,-43.9265,BELO HORIZONTE,MG,BRASIL,****,2011-12-29,17:18:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/12/29 17:18,2011/12/29 17:18
201106219929460,INCIDENTE,OUTROS,OUTROS,OTHR,-19.9375,-43.9265,BELO HORIZONTE,MG,BRASIL,****,2011-06-21,12:55:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/06/21 12:55,2011/06/21 12:55
201103093491053,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-19.9375,-43.9265,BELO HORIZONTE,MG,BRASIL,SBPR,2011-03-09,15:09:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/03/09 15:09,2011/03/09 15:09
201111018660525,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-19.9375,-43.9265,BELO HORIZONTE,MG,BRASIL,SBBH,2011-11-01,03:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/11/01 03:00,2011/11/01 03:00
201104257385866,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-19.9375,-43.9265,BELO HORIZONTE,MG,BRASIL,****,2011-04-25,08:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/04/25 08:30,2011/04/25 08:30
201111254303963,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-19.9375,-43.9265,BELO HORIZONTE,MG,BRASIL,SBBH,2011-11-25,18:07:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/11/25 18:07,2011/11/25 18:07
201104289605802,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-19.9142,-44.0122,BELO HORIZONTE,MG,BRASIL,****,2011-04-28,10:55:00,NULL,FINALIZADA,IG-538/CENIPA/2017,SIM,2018-06-25,1,1,NÃO,2019-01-30,2011/04/28 10:55,2011/04/28 10:55
201109062172009,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-19.9375,-43.9265,BELO HORIZONTE,MG,BRASIL,SBPR,2011-09-06,12:46:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/09/06 12:46,2011/09/06 12:46
201108024883784,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-19.9625,-43.9703,BELO HORIZONTE,MG,BRASIL,****,2011-08-02,13:02:00,NULL,FINALIZADA,A-547/CENIPA/2017,SIM,2018-09-24,1,1,NÃO,2019-01-30,2011/08/02 13:02,2011/08/02 13:02
201105269126911,INCIDENTE,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-19.9375,-43.9265,BELO HORIZONTE,MG,BRASIL,****,2011-05-26,20:35:00,NULL,FINALIZADA,***,NÃO,NULL,2,1,NÃO,2019-01-30,2011/05/26 20:35,2011/05/26 20:35
201108112779078,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-19.9092,-43.9892,BELO HORIZONTE,MG,BRASIL,SBPR,2011-08-11,13:01:00,NULL,FINALIZADA,IG-619/CENIPA/2014,SIM,2015-03-20,0,1,NÃO,2019-01-30,2011/08/11 13:01,2011/08/11 13:01
201102106372560,INCIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-19.9375,-43.9265,BELO HORIZONTE,MG,BRASIL,SBBH,2011-02-10,22:12:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/02/10 22:12,2011/02/10 22:12
201103078639006,ACIDENTE,DESORIENTAÇÃO ESPACIAL,MÉDICO,MED,-14.4277,-54.0541,PARANATINGA,MT,BRASIL,****,2011-03-07,11:50:00,NULL,FINALIZADA,ENCERRADA NO RAI,NÃO,NULL,0,1,NÃO,2019-01-30,2011/03/07 11:50,2011/03/07 11:50
200911231532770,ACIDENTE,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-16.3333,-56.2064,POCONÉ,MT,BRASIL,****,2009-11-23,13:40:00,NULL,FINALIZADA,A-064/CENIPA/2011,SIM,2011-08-29,7,1,NÃO,2019-01-30,2009/11/23 13:40,2009/11/23 13:40
201007244263735,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-3.0953,-45.0281,MATINHA,MA,BRASIL,****,2010-07-24,17:00:00,NULL,FINALIZADA,A-075/CENIPA/2011,SIM,2011-08-29,1,1,NÃO,2019-01-30,2010/07/24 17:00,2010/07/24 17:00
201101116465904,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,31.1947,-54.9472,DOM PEDRITO,RS,BRASIL,****,2011-01-11,19:30:00,NULL,FINALIZADA,A-072/CENIPA/2012,SIM,2012-07-23,3,1,NÃO,2019-01-30,2011/01/11 19:30,2011/01/11 19:30
201001235077117,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-15.2403,-59.3542,PONTES E LACERDA,MT,BRASIL,****,2010-01-23,13:00:00,NULL,FINALIZADA,A-010/CENIPA/2011,SIM,2011-05-18,2,1,NÃO,2019-01-30,2010/01/23 13:00,2010/01/23 13:00
201111054529496,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-29.9993,-51.3104,ELDORADO DO SUL,RS,BRASIL,****,2011-11-05,17:45:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/11/05 17:45,2011/11/05 17:45
201109297463367,ACIDENTE,PERDA DE COMPONENTE EM VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-2.5975,-54.7481,SANTARÉM,PA,BRASIL,****,2011-09-29,18:24:00,NULL,FINALIZADA,A-033/CENIPA/2013,SIM,2013-12-30,2,1,NÃO,2019-01-30,2011/09/29 18:24,2011/09/29 18:24
201103113320548,ACIDENTE,PANE SECA,COMBUSTÍVEL,FUEL,-2.4362,-54.7186,SANTARÉM,PA,BRASIL,****,2011-03-11,17:26:00,NULL,ATIVA,A-566/CENIPA/2018,NÃO,NULL,0,1,NÃO,2019-01-30,2011/03/11 17:26,2011/03/11 17:26
201110208057433,INCIDENTE,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-2.4362,-54.7186,SANTARÉM,PA,BRASIL,SBSN,2011-10-20,15:11:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/10/20 15:11,2011/10/20 15:11
201008067561057,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-2.5517,-54.7000,SANTARÉM,PA,BRASIL,****,2010-08-06,20:20:00,NULL,FINALIZADA,A-076/CENIPA/2011,SIM,2011-08-29,2,1,NÃO,2019-01-30,2010/08/06 20:20,2010/08/06 20:20
201001239124746,INCIDENTE GRAVE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-25.4033,-49.2336,CURITIBA,PR,BRASIL,SBBI,2010-01-23,16:36:00,NULL,FINALIZADA,IG-029/CENIPA/2011,SIM,2011-07-21,2,1,SIM,2019-01-30,2010/01/23 16:36,2010/01/23 16:36
201105042654209,INCIDENTE,PERDA DE COMPONENTE EM VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-25.4330,-49.2718,CURITIBA,PR,BRASIL,****,2011-05-04,16:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/05/04 16:30,2011/05/04 16:30
201108068110329,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-25.4330,-49.2718,CURITIBA,PR,BRASIL,****,2011-08-06,21:20:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/08/06 21:20,2011/08/06 21:20
201103229873710,INCIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-25.4330,-49.2718,CURITIBA,PR,BRASIL,****,2011-03-22,14:04:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,SIM,2019-01-30,2011/03/22 14:04,2011/03/22 14:04
201109127303737,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-25.4033,-49.2336,CURITIBA,PR,BRASIL,SBBI,2011-09-12,19:50:00,NULL,FINALIZADA,IG-516/CENIPA/2018 ,SIM,2018-11-07,5,1,SIM,2019-01-30,2011/09/12 19:50,2011/09/12 19:50
201110019937879,ACIDENTE,OUTROS,OUTROS,OTHR,-25.4330,-49.2718,CURITIBA,PR,BRASIL,SBBI,2011-10-01,17:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/10/01 17:30,2011/10/01 17:30
201106029143914,INCIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-25.4330,-49.2718,CURITIBA,PR,BRASIL,SBBI,2011-06-02,20:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,SIM,2019-01-30,2011/06/02 20:00,2011/06/02 20:00
201104074269174,INCIDENTE,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-25.4330,-49.2718,CURITIBA,PR,BRASIL,****,2011-04-07,20:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/04/07 20:30,2011/04/07 20:30
201103023887323,ACIDENTE,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,RE,-25.4111,-49.2292,CURITIBA,PR,BRASIL,SBBI,2011-03-02,12:46:00,NULL,FINALIZADA,A-075/CENIPA/2012,SIM,2012-07-23,2,1,SIM,2019-01-30,2011/03/02 12:46,2011/03/02 12:46
201106217206012,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-25.4330,-49.2718,CURITIBA,PR,BRASIL,****,2011-06-21,15:55:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/06/21 15:55,2011/06/21 15:55
201112213843433,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-27.6600,-52.2761,ERECHIM,RS,BRASIL,SSER,2011-12-21,11:00:00,NULL,FINALIZADA,A-500/CENIPA/2016 ,SIM,2016-07-14,2,1,SIM,2019-01-30,2011/12/21 11:00,2011/12/21 11:00
201107156950223,ACIDENTE,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA,ARC,-11.6169,-46.8506,DIANÓPOLIS,TO,BRASIL,****,2011-07-15,13:45:00,NULL,FINALIZADA,ENCERRADA NO RAI,NÃO,NULL,0,1,NÃO,2019-01-30,2011/07/15 13:45,2011/07/15 13:45
201001119809839,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-15.5589,-54.3047,PRIMAVERA DO LESTE,MT,BRASIL,****,2010-01-11,17:00:00,NULL,FINALIZADA,A-016/CENIPA/2011,SIM,2011-06-30,2,1,NÃO,2019-01-30,2010/01/11 17:00,2010/01/11 17:00
